"ID","Country","Year","seS_t","Protein_Total_2901_g","Animal_Protein_2941_kcal","Carbohydrate_kcal","Fat_Total_2901_kcal","Vegetal_Protein_2903_kcal","GDP_perCapita","l5","l60","Sex"
"USA_2005","USA","2005",6.14725939239712e-05,115.09,298.56,1707.73,1484.91,161.8,49655,0.99111,0.84937,"Males"
"USA_2006","USA","2006",6.01694696145303e-05,114.58,297.68,1693.27,1462.41,160.64,50490,0.99144,0.85054,"Males"
"USA_2007","USA","2007",6.00226319216727e-05,114.85,295.88,1661.98,1468.62,163.52,50902,0.99137,0.85253,"Males"
"USA_2008","USA","2008",5.9405250168669e-05,112.89,290.32,1630.11,1452.33,161.2,50276,0.99155,0.85447,"Males"
"USA_2009","USA","2009",5.90374767809599e-05,110.9,284.72,1604.15,1433.25,158.88,48453,0.99187,0.85638,"Males"
"USA_2010","USA","2010",5.81664584045475e-05,110.625,283.58,1601.22,1439.28,158.9,49267,0.99215,0.85984,"Males"
"USA_2011","USA","2011",5.78007969491734e-05,108.675,278.46,1600.955,1455.345,156.24,49675,0.99226,0.85999,"Males"
"USA_2012","USA","2012",5.74821057887274e-05,109.68,279.02,1627.255,1460.025,159.72,50394,0.99234,0.86088,"Males"
"USA_2013","USA","2013",5.75764790901821e-05,109.585,279.08,1630.435,1453.725,159.26,50863,0.99235,0.86094,"Males"
"USA_2014","USA","2014",5.66955026159734e-05,110.71,282.72,1642.18,1468.98,160.12,51664,0.99262,0.86071,"Males"
"USA_2015","USA","2015",5.69764739955253e-05,111.44,285.64,1640.96,1484.28,160.12,52591,0.9925,0.85842,"Males"
"USA_2016","USA","2016",5.66111971701621e-05,112.51,290.08,1646.46,1498.5,159.96,53014.9999999999,0.99261,0.85344,"Males"
"USA_2017","USA","2017",5.68505774732862e-05,113.25,293.2,1653.27,1511.73,159.76,54008,0.99261,0.85344,"Males"
"USA_2018","USA","2018",5.69079105584074e-05,115.17,299.16,1653.74,1607.58,161.52,55335.0000000001,0.99269,0.85497,"Males"
"USA_2019","USA","2019",5.67173023480057e-05,116.51,304.2,1661.12,1644.84,161.84,44439.3469397532,0.99291,0.85496,"Males"
"USA_2020","USA","2020",5.6350323178113e-05,118.79,304.84,1658.1,1654.74,170.32,51158.507295653,0.99313,0.82736,"Males"
"VEN_1963","VEN","1963",0.000570887607448519,54.13,93.9599999999999,1369.94,459.54,122.56,13232,0.92026,0.68529,"Males"
"VEN_1970","VEN","1970",0.000548021075933211,58.59,98.3599999999999,1548.03,479.61,136,15289,0.91779,0.66933,"Males"
"VEN_1971","VEN","1971",0.000537774632879082,58.15,100.24,1546.54,472.86,132.36,15192,0.92201,0.6877,"Males"
"VEN_1978","VEN","1978",0.000417909120146356,67.31,138.08,1576.6,632.16,131.12,17481,0.94908,0.71614,"Males"
"VEN_1980","VEN","1980",0.000414959523458584,68.59,134.84,1632.27,674.37,139.52,16270,0.94689,0.71784,"Males"
"VEN_1990","VEN","1990",0.000321321120333776,55.35,98.04,1398.52,631.08,123.36,13251,0.96486,0.75452,"Males"
"VEN_2000","VEN","2000",0.000275799377124245,62.99,122.24,1446.38,636.66,129.72,13993,0.97364,0.75575,"Males"
"VEN_2010","VEN","2010",0.000237423820548788,77.4,158.02,1616.09,828.81,151.6,17106,0.98052,0.77946,"Males"
"YEM_1998","YEM","1998",0.000477668171128695,56.74,39.9599999999999,1512.79,326.25,187,4044,0.89183,0.62007,"Males"
"ZAF_1998","ZAF","1998",0.000320475780813583,72.39,94.7199999999999,1764.99,648.45,194.88,7024,0.92418,0.44682,"Males"
"ZAF_2007","ZAF","2007",0.00031369026559884,81.04,128.6,1736.42,714.42,195.56,10576,0.92351,0.40029,"Males"
"ALB_1969","ALB","1969",0.00151661518833886,68.97,73.0800000000001,1669.18,437.94,202.76,3080.00000000001,0.88796,0.79409,"Females"
"ALB_1979","ALB","1979",0.00133868687299525,75.79,85.6,1734.76,550.08,217.56,3716.00000000001,0.90853,0.83447,"Females"
"ALB_1989","ALB","1989",0.00107546507681129,77.02,87.84,1685.12,550.8,220.24,3948,0.94173,0.87213,"Females"
"ALB_2011","ALB","2011",0.000982283307338558,108.315,224.54,1747.675,934.065,208.72,9484.00000000001,0.9816,0.92646,"Females"
"ARE_1998","ARE","1998",0.000735088176526732,107.26,203.2,1992.57,888.39,225.84,39668,0.98105,0.84579,"Females"
"ARG_1961","ARG","1961",0.000513833447670821,105.72,261.36,1651.64,843.48,161.56,9344,0.93259,0.78787,"Females"
"ARG_1970","ARG","1970",0.000459514933964654,105.86,269.68,1690.38,999.18,153.8,11639,0.94119,0.80742,"Females"
"ARG_1980","ARG","1980",0.000338921595020046,106.47,289.68,1540.46,1050.66,136.24,13080,0.96319,0.87976,"Females"
"ARG_1990","ARG","1990",0.000284605412731858,91.82,234.68,1515.14,896.58,132.6,10254,0.97303,0.86709,"Females"
"ARG_1991","ARG","1991",0.000276901213809819,95.09,241.72,1544.71,942.93,138.64,11224,0.97392,0.87085,"Females"
"ARG_2000","ARG","2000",0.000235893448035942,104.79,270.92,1682.43,1048.41,148.24,14369,0.98196,0.887625,"Females"
"ARG_2009","ARG","2009",0.000193950933072593,98.37,253.32,1634.15,998.37,140.16,17329,0.98705,0.89877,"Females"
"ARG_2010","ARG","2010",0.00021111697532824,100.02,251.16,1684.125,974.295,148.94,18980,0.98574,0.90526,"Females"
"AUS_1961","AUS","1961",0.000439984548139535,104.89,271.8,1544.47,1001.97,147.76,13793,0.97854,0.86537,"Females"
"AUS_1963","AUS","1963",0.000433330595873973,109.08,282.52,1592.51,1009.17,153.8,14983,0.97909,0.86324,"Females"
"AUS_1964","AUS","1964",0.000429177719788578,110.26,290.04,1573.83,995.13,151,15699,0.97988,0.86093,"Females"
"AUS_1965","AUS","1965",0.000429363856104064,107.81,285.12,1534.42,992.34,146.12,16182,0.98037,0.86261,"Females"
"AUS_1966","AUS","1966",0.000434144026376681,111.08,284.8,1594.89,992.79,159.52,16324,0.98018,0.86152,"Females"
"AUS_1971","AUS","1971",0.000390392764100171,108.86,285.44,1557.97,1030.59,150,19590,0.98193,0.86719,"Females"
"AUS_1976","AUS","1976",0.000363853998999336,112.72,314.44,1475.84,1007.28,136.4,21613,0.98576,0.88558,"Females"
"AUS_1979","AUS","1979",0.000337989570957883,105.23,284.68,1406.88,997.2,136.24,22826,0.98776,0.8994,"Females"
"AUS_1981","AUS","1981",0.000318924718891366,103.59,276.12,1452.18,1016.46,138.24,23368,0.98903,0.90546,"Females"
"AUS_1982","AUS","1982",0.000317012269687819,106.8,284.52,1444.01,1046.79,142.64,22972,0.98886,0.90519,"Females"
"AUS_1983","AUS","1983",0.000298520461072978,103.92,277.12,1415.01,1022.31,138.56,22697,0.98947,0.90964,"Females"
"AUS_1984","AUS","1984",0.000297795548528167,106.72,274.84,1462.4,1017.72,152.04,24009,0.99056,0.91405,"Females"
"AUS_1988","AUS","1988",0.000282834483470239,108.16,281.36,1417.54,1106.82,151.28,26702,0.99078,0.91723,"Females"
"AUS_1989","AUS","1989",0.000268402974253565,107.81,285.64,1408.61,1137.15,145.6,27407,0.99129,0.92029,"Females"
"AUS_1990","AUS","1990",0.000269695503543346,110,289.32,1424.33,1157.67,150.64,27373,0.99135,0.9236,"Females"
"AUS_1991","AUS","1991",0.000250802159923012,106.39,282.8,1390.73,1153.71,142.72,26861,0.992435,0.9258,"Females"
"AUS_1992","AUS","1992",0.000247153422158491,104.26,283.56,1373.39,1185.57,133.48,27560,0.99268,0.92656,"Females"
"AUS_1993","AUS","1993",0.000234146537849227,103.01,281,1322.72,1164.24,131.04,28622,0.99343,0.93049,"Females"
"AUS_1994","AUS","1994",0.000235705791205344,105.46,284.08,1342.21,1147.95,137.76,29844,0.99333,0.93,"Females"
"AUS_1995","AUS","1995",0.000223571724428681,107.76,276.56,1401.45,1128.51,154.48,30690,0.99378,0.93136,"Females"
"AUS_1996","AUS","1996",0.000221387607279105,105.69,275.76,1390.87,1124.37,147,31740,0.99384,0.93227,"Females"
"AUS_1997","AUS","1997",0.00021969622102857,103.99,269.68,1400.41,1143.63,146.28,32858,0.9941,0.93338,"Females"
"AUS_1998","AUS","1998",0.000220558490646762,101.34,270.12,1348.17,1123.47,135.24,34337,0.99411,0.93472,"Females"
"AUS_1999","AUS","1999",0.000220104128097186,101.28,272.76,1297.56,1174.32,132.36,35551,0.99418,0.93606,"Females"
"AUS_2000","AUS","2000",0.000220374433812241,101.3,271.48,1272.71,1170.09,133.72,36603,0.99426,0.93835,"Females"
"AUS_2001","AUS","2001",0.000214514982196695,100.78,270.64,1293.54,1208.34,132.48,37276,0.99446,0.93923,"Females"
"AUS_2002","AUS","2002",0.00021294607010159,104.81,273,1337.23,1180.53,146.24,38567,0.99463,0.9414,"Females"
"AUS_2003","AUS","2003",0.000208881878184922,109.64,280.4,1346.53,1178.91,158.16,39524,0.99467,0.94278,"Females"
"AUS_2004","AUS","2004",0.000208711529107035,101.5,263.6,1295.91,1206.09,142.4,40888,0.9946,0.94442,"Females"
"AUS_2005","AUS","2005",0.000206394504585227,104.91,280.32,1304.02,1235.34,139.32,41904,0.99463,0.9452,"Females"
"AUS_2006","AUS","2006",0.000199523115200502,104.6,280.56,1307.82,1290.78,137.84,42651,0.99478,0.94638,"Females"
"AUS_2007","AUS","2007",0.000191637792392077,108.33,292.92,1332.31,1295.37,140.4,44034,0.99482,0.94681,"Females"
"AUS_2008","AUS","2008",0.000184890062793595,106.45,276.92,1373.2,1269,148.88,44422,0.99529,0.94736,"Females"
"AUS_2009","AUS","2009",0.000185298612125683,103.33,272.2,1363.1,1292.58,141.12,44687,0.99577,0.94809,"Females"
"AUS_2010","AUS","2010",0.000184216687199159,107.33,287.62,1411.415,1337.265,141.72,45400,0.99577,0.94817,"Females"
"AUS_2011","AUS","2011",0.000180624673141938,108.27,295.4,1383.275,1367.145,137.68,46132,0.9959,0.94875,"Females"
"AUS_2012","AUS","2012",0.000168189910025917,107.305,290.18,1390.18,1389.6,139.06,46999,0.99603,0.94884,"Females"
"AUS_2013","AUS","2013",0.000159804423091571,107.84,291.04,1417.345,1365.795,140.34,47250,0.99598,0.94922,"Females"
"AUS_2014","AUS","2014",0.000154093065372384,107.83,292.96,1406.88,1423.8,138.36,47867,0.99607,0.949,"Females"
"AUS_2015","AUS","2015",0.000153188458786531,108.23,296,1386.76,1435.32,136.88,48357,0.99614,0.94921,"Females"
"AUS_2016","AUS","2016",0.000149268252632281,108.97,298.4,1400.91,1446.21,137.52,48845,0.9964,0.94933,"Females"
"AUS_2017","AUS","2017",0.000151641442939316,106.74,287.32,1403.22,1430.82,139.64,49266,0.99643,0.95032,"Females"
"AUS_2018","AUS","2018",0.000155552077560395,107.79,290.24,1379.8,1445.04,140.96,49831,0.99649,0.95119,"Females"
"AUS_2019","AUS","2019",0.000153817341010881,110.91,290,1403.08,1448.28,153.68,50456.8588027228,0.99654,0.95254,"Females"
"AUS_2020","AUS","2020",0.000154096900407962,114.88,301.52,1419.91,1401.57,158,50548.5094384887,0.99665,0.95351,"Females"
"AUT_1961","AUT","1961",0.000761666487129956,88.77,194.68,1643.26,1005.66,160.4,10882,0.967565,0.854855,"Females"
"AUT_1962","AUT","1962",0.000742485352418779,89.72,202.16,1619.63,1031.49,156.72,11078,0.966595,0.854025,"Females"
"AUT_1963","AUT","1963",0.000723609249513876,90.36,201.36,1607.65,1070.91,160.08,11454,0.96802,0.8556,"Females"
"AUT_1964","AUT","1964",0.000705174390867727,91.18,206.16,1596.51,1093.77,158.56,12062,0.9703,0.86156,"Females"
"AUT_1965","AUT","1965",0.000688142280814911,89.69,202.24,1563.67,1086.57,156.52,12328,0.97043,0.86105,"Females"
"AUT_1966","AUT","1966",0.000708038845037059,89.06,200.8,1570.94,1088.82,155.44,12930,0.97201,0.86393,"Females"
"AUT_1967","AUT","1967",0.000690271713365204,88.97,204.8,1525.21,1088.91,151.12,13225,0.97413,0.86532,"Females"
"AUT_1968","AUT","1968",0.000670295220802303,89.79,207.56,1545.29,1097.55,151.64,13742,0.9742,0.86876,"Females"
"AUT_1969","AUT","1969",0.000689981349228464,89.23,207.76,1473.21,1101.87,149.16,14555,0.97499,0.86397,"Females"
"AUT_1970","AUT","1970",0.000711303537121786,89.37,209.08,1507.31,1122.21,148.4,15537,0.97397,0.86662,"Females"
"AUT_1971","AUT","1971",0.000733807986511367,90.05,213.72,1486.09,1144.71,146.48,16259,0.9746,0.8702,"Females"
"AUT_1972","AUT","1972",0.000730054479373899,90.65,218.24,1438.14,1162.26,144.36,17169,0.97463,0.87297,"Females"
"AUT_1973","AUT","1973",0.000732627706498478,91.07,220.32,1498.66,1191.06,143.96,17908,0.97741,0.8761,"Females"
"AUT_1974","AUT","1974",0.000745540894730814,89.4,221.52,1452.42,1153.98,136.08,18583,0.97767,0.87735,"Females"
"AUT_1975","AUT","1975",0.000701551997975753,90.55,223.6,1383.22,1157.58,138.6,18564,0.97935,0.87958,"Females"
"AUT_1976","AUT","1976",0.00066803365177812,92.45,234.36,1402.45,1230.75,135.44,19448,0.98135,0.88287,"Females"
"AUT_1977","AUT","1977",0.000657575925650212,91.17,231.64,1367.2,1221.12,133.04,20350,0.98298,0.88557,"Females"
"AUT_1978","AUT","1978",0.000640415904874636,93.14,238.84,1364.41,1239.03,133.72,20293,0.98481,0.89126,"Females"
"AUT_1979","AUT","1979",0.000618693794065244,94.76,243.24,1383.7,1279.26,135.84,21436,0.98443,0.89149,"Females"
"AUT_1980","AUT","1980",0.000609962259924622,94.95,244.92,1404.52,1327.68,134.88,21932,0.98511,0.89291,"Females"
"AUT_1981","AUT","1981",0.000573717446486307,96.98,252.52,1367.68,1346.4,135.4,21866,0.987185,0.89652,"Females"
"AUT_1982","AUT","1982",0.000568641359939972,95.82,247.2,1392.28,1369.44,136.08,22254,0.98791,0.89697,"Females"
"AUT_1983","AUT","1983",0.000543616569205438,95.85,251.92,1355.31,1366.29,131.48,22944,0.98825,0.89655,"Females"
"AUT_1984","AUT","1984",0.000538915339966939,95.98,249.92,1364.59,1364.49,134,23016,0.9879,0.90318,"Females"
"AUT_1985","AUT","1985",0.000547954405167844,96.06,251.2,1344.61,1389.15,133.04,23514,0.98908,0.90577,"Females"
"AUT_1986","AUT","1986",0.000520803731132573,97.74,255.6,1368.85,1394.19,135.36,24039,0.98986,0.90867,"Females"
"AUT_1987","AUT","1987",0.000500289925630336,98.73,256.96,1366.67,1390.41,137.96,24409,0.98963,0.91239,"Females"
"AUT_1988","AUT","1988",0.000448795553360923,97.91,255.6,1379.79,1356.57,136.04,25112,0.99146,0.91757,"Females"
"AUT_1989","AUT","1989",0.000460146145507522,100.62,260.6,1401.76,1400.76,141.88,26078,0.99101,0.91715,"Females"
"AUT_1990","AUT","1990",0.000439606148470342,102.46,263.08,1428,1406.16,146.8,26930,0.99128,0.91622,"Females"
"AUT_1991","AUT","1991",0.000431961266929443,103.15,266.6,1435.33,1433.07,146,27690,0.991965,0.9187,"Females"
"AUT_1992","AUT","1992",0.000424578597987547,103.95,273.6,1421.42,1452.78,142.24,28072,0.99195,0.91986,"Females"
"AUT_1993","AUT","1993",0.000394088419828473,102.52,268,1413.77,1434.15,142.08,28101,0.9932,0.91952,"Females"
"AUT_1994","AUT","1994",0.000387823208321323,104.88,281.56,1457.09,1428.39,137.96,28781,0.99314,0.92205,"Females"
"AUT_1995","AUT","1995",0.000367967954094448,100.54,254.48,1479.73,1375.11,147.68,29622,0.99405,0.92554,"Females"
"AUT_1996","AUT","1996",0.000352949608355119,103.21,261.84,1488.88,1403.28,150.96,30413,0.99419,0.92607,"Females"
"AUT_1997","AUT","1997",0.000338093735776673,100.08,263,1427.38,1410.3,137.36,31173,0.99429,0.93162,"Females"
"AUT_1998","AUT","1998",0.000364437731611547,103.98,258.24,1530.11,1406.97,157.68,32376,0.99447,0.93137,"Females"
"AUT_1999","AUT","1999",0.000339275929700832,105.49,258.4,1567.97,1415.07,163.56,33608,0.99495,0.93042,"Females"
"AUT_2000","AUT","2000",0.000372687820212706,106.03,259.4,1605.7,1431.18,164.72,34796,0.99483,0.93099,"Females"
"AUT_2001","AUT","2001",0.000386914914258379,106.89,259.44,1595.5,1445.94,168.12,35272.0000000001,0.995465,0.93452,"Females"
"AUT_2002","AUT","2002",0.00035482641725299,106.05,257.84,1580.28,1388.52,166.36,35824,0.99601,0.93651,"Females"
"AUT_2003","AUT","2003",0.000362101622494011,102.09,240.4,1579.12,1361.52,167.96,36063,0.99488,0.93473,"Females"
"AUT_2004","AUT","2004",0.000346973829855252,100.49,236.88,1556.64,1400.4,165.08,36957,0.99522,0.93928,"Females"
"AUT_2005","AUT","2005",0.000338009394661758,102.69,242.2,1612.9,1370.34,168.52,37643,0.99516,0.93939,"Females"
"AUT_2006","AUT","2006",0.000329059436275033,101.46,236.36,1605.46,1460.7,169.48,38867,0.9962,0.94418,"Females"
"AUT_2007","AUT","2007",0.000328995355307235,103.67,242.16,1610.39,1464.93,172.52,40305,0.99612,0.94393,"Females"
"AUT_2008","AUT","2008",0.00034141625245215,101.78,237.2,1624.14,1456.74,169.92,40965,0.99636,0.94568,"Females"
"AUT_2009","AUT","2009",0.000328682123834425,102.36,239.92,1560.18,1510.38,169.52,39463.9999999999,0.99561,0.945,"Females"
"AUT_2010","AUT","2010",0.000340312190158893,103.995,250.3,1524.315,1550.205,165.68,40288,0.99586,0.9467,"Females"
"AUT_2011","AUT","2011",0.000329562436191278,105.285,251.34,1561.29,1527.57,169.78,41446,0.996505,0.947085,"Females"
"AUT_2012","AUT","2012",0.000287688531276519,103.11,243.52,1561.535,1532.025,168.94,41565,0.99628,0.94887,"Females"
"AUT_2013","AUT","2013",0.000304128534636795,105.62,251.38,1536.48,1539.54,171.12,41375,0.99683,0.95079,"Females"
"AUT_2014","AUT","2014",0.000280665877415484,106.52,249.48,1550.57,1459.35,176.6,41338,0.99648,0.94974,"Females"
"AUT_2015","AUT","2015",0.000286511872860735,107.08,256.2,1539.83,1472.85,172.12,41294,0.99675,0.95157,"Females"
"AUT_2016","AUT","2016",0.000283391160629485,109.6,265.16,1553.9,1460.7,173.24,41445,0.99677,0.95225,"Females"
"AUT_2017","AUT","2017",0.00026719503177218,107.42,255.8,1549.55,1489.77,173.88,42177,0.99666,0.95434,"Females"
"AUT_2018","AUT","2018",0.00026672143258034,109.75,264.08,1552,1494,174.92,42988,0.99718,0.95272,"Females"
"AUT_2019","AUT","2019",0.000285354577046012,109.07,258,1489.58,1606.14,178.28,51245.7993342868,0.99676,0.95529,"Females"
"AUT_2020","AUT","2020",0.00027966780731166,106.08,250.12,1415.29,1653.39,174.2,54538.2213107095,0.99651,0.95552,"Females"
"BDI_2008","BDI","2008",0.000783769915257694,91.297,194.9356,1532.2007,672.6033,170.2252,709.000000000002,0.856,0.53981,"Females"
"BEL_1961","BEL","1961",0.000558880197686006,89.48,195.6,1346.08,1035,162.32,11561,0.97756,0.86829,"Females"
"BEL_1963","BEL","1963",0.000620664744874665,88.95,194.52,1406.67,1054.53,161.28,12532,0.97215,0.85946,"Females"
"BEL_1970","BEL","1970",0.000580622029353584,92.21,216.8,1347.5,1122.66,152.04,16914,0.9792,0.8735,"Females"
"BEL_1980","BEL","1980",0.000469113480709831,101.38,251.44,1386.1,1222.38,154.04,23060,0.98707,0.89483,"Females"
"BEL_1989","BEL","1989",0.000365910683139534,102.36,251.96,1474.59,1361.97,157.48,26690,0.99259,0.91511,"Females"
"BEL_1992","BEL","1992",0.00036125780086048,107.14,262.52,1573.5,1418.94,166.04,28200,0.99278,0.91941,"Females"
"BEL_1994","BEL","1994",0.000375919271472274,104.15,257.68,1520.64,1418.76,158.92,28707,0.992564,0.918777,"Females"
"BEL_1995","BEL","1995",0.000356685089980505,103.23,257.64,1507.61,1420.47,155.32,29370,0.994258,0.921565,"Females"
"BEL_1996","BEL","1996",0.00031296108750894,101.83,252,1541.34,1433.34,155.32,29820,0.994507,0.924061,"Females"
"BEL_1997","BEL","1997",0.00032579204809715,102.31,251,1579.57,1448.19,158.2,30894,0.99414,0.91983,"Females"
"BEL_1998","BEL","1998",0.000301665846172242,103.61,256.48,1582.9,1437.66,157.96,31481,0.99429,0.92446,"Females"
"BEL_1999","BEL","1999",0.000310624217021062,105.92,264.56,1611.45,1434.87,159.12,32572,0.99479,0.92535,"Females"
"BEL_2000","BEL","2000",0.000290715078348983,96.58,233.96,1671.91,1453.77,152.36,33720,0.99469,0.92755,"Females"
"BEL_2001","BEL","2001",0.000296416409466682,100.83,251.92,1664.22,1484.46,151.4,33923,0.994905,0.925865,"Females"
"BEL_2002","BEL","2002",0.000294865063274729,100.64,247.6,1663.15,1492.29,154.96,34420,0.99523,0.92741,"Females"
"BEL_2003","BEL","2003",0.000297595230761233,99.47,240,1672.58,1458.54,157.88,34588,0.99528,0.92625,"Females"
"BEL_2004","BEL","2004",0.000265272829686446,99.25,240.12,1686.89,1447.11,156.88,35740,0.995624,0.9315645,"Females"
"BEL_2005","BEL","2005",0.000264092102019971,99.26,241.96,1646.9,1470.06,155.08,36338,0.9956395,0.9325315,"Females"
"BEL_2006","BEL","2006",0.000279010997834472,100.12,243.04,1648.94,1472.58,157.44,37052,0.99541,0.93108,"Females"
"BEL_2007","BEL","2007",0.000284441593491929,101.18,248.24,1637.48,1486.8,156.52,38083,0.99585,0.92956,"Females"
"BEL_2008","BEL","2008",0.000265795095881987,98.38,235.96,1669.24,1461.24,157.56,38117,0.99595,0.930855,"Females"
"BEL_2009","BEL","2009",0.000258092096812715,96.11,224.16,1697.87,1434.69,160.24,36999,0.99612,0.93153,"Females"
"BEL_2010","BEL","2010",0.00026554134442149,96.925,228.14,1690.37,1451.43,159.54,37739.0000000001,0.99635,0.93377,"Females"
"BEL_2011","BEL","2011",0.000254108190772557,96.575,225.28,1636.4,1509.3,161.04,38130,0.99618,0.933925,"Females"
"BEL_2012","BEL","2012",0.000265682933776515,98.955,233.7,1693.095,1454.085,162.12,37906,0.996163,0.938404,"Females"
"BEL_2013","BEL","2013",0.000251889266747999,99.595,232.46,1702.74,1460.88,165.92,37737,0.9962,0.93827,"Females"
"BEL_2014","BEL","2014",0.00025015084757049,98.48,221.28,1777.87,1455.21,172.64,38228,0.99652,0.9428,"Females"
"BEL_2015","BEL","2015",0.000243646056591018,98.93,224.96,1775.15,1499.13,170.76,38569,0.99638,0.94171,"Females"
"BEL_2016","BEL","2016",0.000254805165060355,99.82,236.92,1733.56,1487.16,162.36,38766,0.99693,0.94524,"Females"
"BEL_2017","BEL","2017",0.000257274927225976,98.52,234.64,1700.18,1501.74,159.44,39352,0.99625,0.94639,"Females"
"BEL_2018","BEL","2018",0.00026456469295051,98.08,227.48,1731.9,1470.78,164.84,39756,0.99608,0.94639,"Females"
"BEL_2019","BEL","2019",0.000262856506136981,103.11,251.72,1663.01,1592.55,160.72,37294.233345044,0.99625,0.947065,"Females"
"BEL_2020","BEL","2020",0.000248059370360829,104.79,262.44,1632.63,1617.21,156.72,41134.2295895718,0.996425,0.94714,"Females"
