"Country","Sex","Age","Year","lx","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"PRT","2",5,1988,0.98455,"PRT_1988_2_5","PRT_1988_2",355,5,0.00135000000000007,0.00137118480524105,355000,486.770605860572,486.770605860572,0.00137118480524105,0.9832,0.98455,0.000474733663661425,0.000474733663661425,"PRT_1988",389.48,195.28,194.2,1013.76,1667.76,15729,"5_2"
"PRT","2",5,1989,0.98598,"PRT_1989_2_5","PRT_1989_2",343,5,0.00144,0.00146047587172153,343000,500.943224000486,500.943224000486,0.00146047587172153,0.98454,0.98598,0.000458804646103162,0.000458804646103162,"PRT_1989",397.32,205.96,191.36,1026.18,1651.5,16533,"5_2"
"PRT","2",5,1990,0.987695,"PRT_1990_2_5","PRT_1990_2",328,5,0.00163999999999997,0.001660431610973,328000,544.621568399143,544.621568399143,0.001660431610973,0.986055,0.987695,0.000433128257448772,0.000433128257448772,"PRT_1990",407.48,216.84,190.64,1108.62,1606.9,17256,"5_2"
"PRT","2",5,1991,0.98799,"PRT_1991_2_5","PRT_1991_2",312,5,0.00158999999999998,0.00160932802963591,312000,502.110345246403,502.110345246403,0.00160932802963591,0.9864,0.98799,0.000430323796701031,0.000430323796701031,"PRT_1991",412.92,220.4,192.56,1089.9,1642.18,17950,"5_2"
"PRT","2",5,1992,0.98916,"PRT_1992_2_5","PRT_1992_2",296,5,0.00147000000000008,0.00148610942617987,296000,439.888390149242,439.888390149242,0.00148610942617987,0.98769,0.98916,0.000411875368059746,0.000411875368059746,"PRT_1992",416.64,228.52,188.12,1080.45,1641.91,18599,"5_2"
"PRT","2",5,1993,0.99004,"PRT_1993_2_5","PRT_1993_2",286,5,0.00150000000000006,0.0015150902993819,286000,433.315825623224,433.315825623224,0.0015150902993819,0.98854,0.99004,0.000392813051396458,0.000392813051396458,"PRT_1993",426.28,236.16,190.12,1105.29,1653.43,18520,"5_2"
"PRT","2",5,1994,0.990785,"PRT_1994_2_5","PRT_1994_2",277,5,0.00143000000000004,0.0014433000095884,277000,399.794102655987,399.794102655987,0.0014433000095884,0.989355,0.990785,0.000381853426460912,0.000381853426460912,"PRT_1994",433.32,243.2,190.16,1119.87,1659.81,18819,"5_2"
"PRT","2",5,1995,0.99132,"PRT_1995_2_5","PRT_1995_2",273,5,0.00136000000000003,0.0013719081628536,273000,374.530928459032,374.530928459032,0.0013719081628536,0.98996,0.99132,0.000378821879456264,0.000378821879456264,"PRT_1995",430.44,241.84,188.6,1109.88,1636.68,19262,"5_2"
"PRT","2",5,1996,0.99181,"PRT_1996_2_5","PRT_1996_2",271,5,0.00131999999999999,0.00133090007158628,271000,360.673919399882,360.673919399882,0.00133090007158628,0.99049,0.99181,0.000364621718186615,0.000364621718186615,"PRT_1996",436.96,248.92,188,1148.58,1648.46,19939,"5_2"
"PRT","2",5,1997,0.99217,"PRT_1997_2_5","PRT_1997_2",271,5,0.00119000000000002,0.00119939123335721,271000,325.035024239804,325.035024239804,0.00119939123335721,0.99098,0.99217,0.000351394188449836,0.000351394188449836,"PRT_1997",425.52,247.84,177.68,1115.82,1577.66,20810,"5_2"
"PRT","2",5,1998,0.99259,"PRT_1998_2_5","PRT_1998_2",273,5,0.00129999999999997,0.00130970491340832,273000,357.549441360472,357.549441360472,0.00130970491340832,0.99129,0.99259,0.000340761143151037,0.000340761143151037,"PRT_1998",451.52,263.4,188.12,1131.3,1655.18,21782,"5_2"
"PRT","2",5,1999,0.99328,"PRT_1999_2_5","PRT_1999_2",273,5,0.00112499999999993,0.00113261114690715,273000,309.202843105651,309.202843105651,0.00113261114690715,0.992155,0.99328,0.000323243746638088,0.000323243746638088,"PRT_1999",457.16,273.52,183.64,1198.62,1638.22,22590,"5_2"
"PRT","2",5,2000,0.993805,"PRT_2000_2_5","PRT_2000_2",270,5,0.000940000000000052,0.000945859600223436,270000,255.382092060328,255.382092060328,0.000945859600223436,0.992865,0.993805,0.000310926666537741,0.000310926666537741,"PRT_2000",451.16,269.12,182.04,1204.47,1629.37,23372,"5_2"
"PRT","2",5,2001,0.994275,"PRT_2001_2_5","PRT_2001_2",267,5,0.000870000000000037,0.000875009428980953,267000,233.627517537915,233.627517537915,0.000875009428980953,0.993405,0.994275,0.000300574816055638,0.000300574816055638,"PRT_2001",458.08,276.76,181.32,1198.17,1631.75,23751,"5_2"
"PRT","2",5,2002,0.994315,"PRT_2002_2_5","PRT_2002_2",265,5,0.00083500000000003,0.00083977411584863,265000,222.540140699887,222.540140699887,0.00083977411584863,0.99348,0.994315,0.00029981567219206,0.00029981567219206,"PRT_2002",449.2,270.64,178.56,1213.83,1604.97,23896,"5_2"
"PRT","2",5,2003,0.99467,"PRT_2003_2_5","PRT_2003_2",264,5,0.000720000000000054,0.00072385816401425,264000,191.098555299762,191.098555299762,0.00072385816401425,0.99395,0.99467,0.000292878943355989,0.000292878943355989,"PRT_2003",441.8,262.24,179.6,1207.71,1610.49,23678,"5_2"
"PRT","2",5,2004,0.99546,"PRT_2004_2_5","PRT_2004_2",264,5,0.000770000000000048,0.000773511743314697,264000,204.20710023508,204.20710023508,0.000773511743314697,0.99469,0.99546,0.000270850963995301,0.000270850963995301,"PRT_2004",452.48,268.12,184.36,1191.78,1625.74,24143,"5_2"
"PRT","2",5,2005,0.99574,"PRT_2005_2_5","PRT_2005_2",269,5,0.000809999999999977,0.000813465362443989,269000,218.822182497433,218.822182497433,0.000813465362443989,0.99493,0.99574,0.000266327018976198,0.000266327018976198,"PRT_2005",452.2,273.4,178.76,1224.09,1592.71,24378,"5_2"
"PRT","2",5,2006,0.99622,"PRT_2006_2_5","PRT_2006_2",272,5,0.000580000000000025,0.000582200718716774,272000,158.358595490963,158.358595490963,0.000582200718716774,0.99564,0.99622,0.000251078524977824,0.000251078524977824,"PRT_2006",454,278.68,175.32,1228.23,1577.77,24809,"5_2"
"PRT","2",5,2007,0.99634,"PRT_2007_2_5","PRT_2007_2",274,5,0.00051000000000001,0.000511873456852089,274000,140.253327177472,140.253327177472,0.000511873456852089,0.99583,0.99634,0.000254387089245508,0.000254387089245508,"PRT_2007",469.08,293.12,175.92,1255.32,1560.6,25477,"5_2"
"PRT","2",5,2008,0.99607,"PRT_2008_2_5","PRT_2008_2",272,5,0.00051000000000001,0.000512012207977362,272000,139.267320569842,139.267320569842,0.000512012207977362,0.99556,0.99607,0.000263700349646034,0.000263700349646034,"PRT_2008",456.6,285.12,171.44,1294.47,1553.93,25591,"5_2"
"PRT","2",5,2009,0.99617,"PRT_2009_2_5","PRT_2009_2",269,5,0.000439999999999996,0.000441691679131068,269000,118.815061686257,118.815061686257,0.000441691679131068,0.99573,0.99617,0.000259609351388424,0.000259609351388424,"PRT_2009",456.68,283.16,173.52,1280.61,1543.71,24902,"5_2"
"PRT","2",5,2010,0.99666,"PRT_2010_2_5","PRT_2010_2",264,5,0.00051000000000001,0.00051170910842214,264000,135.091204623445,135.091204623445,0.00051170910842214,0.99615,0.99666,0.000245605229117495,0.000245605229117495,"PRT_2010",460.6,284.36,176.22,1252.035,1543.865,25463,"5_2"
"PRT","2",5,2011,0.9968,"PRT_2011_2_5","PRT_2011_2",256,5,0.000609999999999999,0.000611958266452648,256000,156.661316211878,156.661316211878,0.000611958266452648,0.99619,0.9968,0.000245364912151947,0.000245364912151947,"PRT_2011",449.58,279.26,170.32,1258.245,1533.675,25133,"5_2"
"PRT","2",5,2012,0.99641,"PRT_2012_2_5","PRT_2012_2",253,5,0.00053000000000003,0.00053190955530357,253000,134.573117491803,134.573117491803,0.00053190955530357,0.99588,0.99641,0.000268101650351351,0.000268101650351352,"PRT_2012",443.06,270.88,172.2,1249.11,1532.83,24218,"5_2"
"PRT","2",5,2013,0.99663,"PRT_2013_2_5","PRT_2013_2",249,5,0.000450000000000061,0.000451521627886037,249000,112.428885343623,112.428885343623,0.000451521627886037,0.99618,0.99663,0.00026476635170633,0.00026476635170633,"PRT_2013",443.88,272.3,171.56,1237.14,1551.98,24076,"5_2"
"PRT","2",5,2014,0.99707,"PRT_2014_2_5","PRT_2014_2",246,5,0.000430000000000041,0.000431263602354941,246000,106.090846179316,106.090846179316,0.000431263602354941,0.99664,0.99707,0.000252275137436418,0.000252275137436418,"PRT_2014",444.48,274.88,169.6,1199.16,1516.36,24423,"5_2"
"PRT","2",5,2016,0.99685,"PRT_2016_2_5","PRT_2016_2",241,5,0.000380000000000047,0.000381200782464811,241000,91.8693885740195,91.8693885740195,0.000381200782464811,0.99647,0.99685,0.000257898480343805,0.000257898480343805,"PRT_2016",452.28,285.64,166.64,1206,1506.72,25346,"5_2"
"PRT","2",5,2017,0.99677,"PRT_2017_2_5","PRT_2017_2",237,5,0.000439999999999996,0.000441425805351281,237000,104.617915868253,104.617915868253,0.000441425805351281,0.99633,0.99677,0.00026184890779706,0.00026184890779706,"PRT_2017",459.16,287.92,171.24,1205.91,1529.93,26299,"5_2"
"PRT","2",5,2018,0.9967,"PRT_2018_2_5","PRT_2018_2",231,5,0.000369999999999981,0.000371225042640696,231000,85.7529848500007,85.7529848500007,0.000371225042640696,0.99633,0.9967,0.000261430331724171,0.000261430331724171,"PRT_2018",475,308.08,166.92,1242.18,1524.82,27036,"5_2"
"PRY","1",5,1970,0.91588,"PRY_1970_1_5","PRY_1970_1",191,5,0.00663999999999998,0.00724985806000784,191000,1384.7228894615,1384.7228894615,0.00724985806000784,0.90924,0.91588,0.00119213977766774,0.00119213977766774,"PRY_1970",279.56,129,150.56,506.25,1613.19,2825,"5_1"
"PRY","1",5,1980,0.92541,"PRY_1980_1_5","PRY_1980_1",212,5,0.00569999999999993,0.00615943203553012,212000,1305.79959153239,1305.79959153239,0.00615943203553012,0.91971,0.92541,0.00103543566685895,0.00103543566685895,"PRY_1980",290.8,134.68,156.16,664.56,1482.64,5113,"5_1"
"PRY","1",5,1990,0.93491,"PRY_1990_1_5","PRY_1990_1",289,5,0.00490000000000002,0.00524114620658675,289000,1514.69125370357,1514.69125370357,0.00524114620658675,0.93001,0.93491,0.000860558812745066,0.000860558812745066,"PRY_1990",265.96,123.44,142.52,613.8,1443.24,5230,"5_1"
"PRY","1",5,2000,0.94826,"PRY_2000_1_5","PRY_2000_1",346,5,0.00373999999999997,0.00394406597346716,346000,1364.64682681964,1364.64682681964,0.00394406597346716,0.94452,0.94826,0.000781333357976753,0.000781333357976753,"PRY_2000",291.72,155.96,135.8,832.5,1365.78,4896,"5_1"
"PRY","1",5,2010,0.95804,"PRY_2010_1_5","PRY_2010_1",321,5,0.00300999999999996,0.00314183123877913,321000,1008.5278276481,1008.5278276481,0.00314183123877913,0.95503,0.95804,0.000733415028390836,0.000733415028390836,"PRY_2010",258.38,108.28,150.1,838.26,1464.36,7139,"5_1"
"PRY","2",5,1970,0.93166,"PRY_1970_2_5","PRY_1970_2",185,5,0.00569000000000008,0.00610737822810906,185000,1129.86497220018,1129.86497220018,0.00610737822810906,0.92597,0.93166,0.00112479074180138,0.00112479074180138,"PRY_1970",279.56,129,150.56,506.25,1613.19,2825,"5_2"
"PRY","2",5,1980,0.94217,"PRY_1980_2_5","PRY_1980_2",206,5,0.00490999999999997,0.00521137374359189,206000,1073.54299117993,1073.54299117993,0.00521137374359189,0.93726,0.94217,0.000944065303865501,0.0009440653038655,"PRY_1980",290.8,134.68,156.16,664.56,1482.64,5113,"5_2"
"PRY","2",5,1990,0.94998,"PRY_1990_2_5","PRY_1990_2",278,5,0.00426000000000004,0.00448430493273547,278000,1246.63677130046,1246.63677130046,0.00448430493273547,0.94572,0.94998,0.000787404437927524,0.000787404437927524,"PRY_1990",265.96,123.44,142.52,613.8,1443.24,5230,"5_2"
"PRY","2",5,2000,0.96085,"PRY_2000_2_5","PRY_2000_2",330,5,0.00339999999999996,0.00353853359005043,330000,1167.71608471664,1167.71608471664,0.00353853359005043,0.95745,0.96085,0.000701494214310912,0.000701494214310912,"PRY_2000",291.72,155.96,135.8,832.5,1365.78,4896,"5_2"
"PRY","2",5,2010,0.96903,"PRY_2010_2_5","PRY_2010_2",306,5,0.00283,0.00292044621941529,306000,893.656543141079,893.656543141079,0.00292044621941529,0.9662,0.96903,0.000650316855227303,0.000650316855227303,"PRY_2010",258.38,108.28,150.1,838.26,1464.36,7139,"5_2"
"ROU","1",5,1961,0.91426,"ROU_1961_1_5","ROU_1961_1",942,5,0.00436999999999999,0.00477982193249184,942000,4502.59226040731,4502.59226040731,0.00477982193249184,0.90989,0.91426,0.000674367243383708,0.000674367243383708,"ROU_1961",350.08,95.28,254.8,501.03,1907.89,1725,"5_1"
"ROU","1",5,1963,0.932035,"ROU_1963_1_5","ROU_1963_1",941,5,0.00377499999999997,0.00405027708186921,941000,3811.31073403893,3811.31073403893,0.00405027708186921,0.92826,0.932035,0.000603040677821736,0.000603040677821736,"ROU_1963",346.84,90.92,255.92,529.11,1946.05,1922,"5_1"
"ROU","1",5,1964,0.93913,"ROU_1964_1_5","ROU_1964_1",931,5,0.00360000000000005,0.00383333510802556,931000,3568.8349855718,3568.8349855718,0.00383333510802556,0.93553,0.93913,0.000583681951284405,0.000583681951284405,"ROU_1964",346.12,93.32,252.8,563.49,1919.39,2098,"5_1"
"ROU","1",5,1965,0.94484,"ROU_1965_1_5","ROU_1965_1",910,5,0.00348999999999999,0.00369374708945429,910000,3361.30985140341,3361.30985140341,0.00369374708945429,0.94135,0.94484,0.000570102346486074,0.000570102346486074,"ROU_1965",347.24,95.08,252.16,571.32,1954.44,2260,"5_1"
"ROU","1",5,1968,0.92603,"ROU_1968_1_5","ROU_1968_1",771,5,0.00328000000000006,0.00354200187898887,771000,2730.88344870042,2730.88344870042,0.00354200187898887,0.92275,0.92603,0.00060455291774341,0.00060455291774341,"ROU_1968",354.12,106.32,247.8,600.3,1938.58,2860,"5_1"
"ROU","1",5,1971,0.94281,"ROU_1971_1_5","ROU_1971_1",695,5,0.00367000000000006,0.00389261887336798,695000,2705.37011699074,2705.37011699074,0.00389261887336798,0.93914,0.94281,0.000506409048103422,0.000506409048103422,"ROU_1971",347.68,115.96,231.72,671.58,1831.74,3462,"5_1"
"ROU","1",5,1990,0.96392,"ROU_1990_1_5","ROU_1990_1",846,5,0.00348999999999999,0.00362063241762801,846000,3063.0550253133,3063.0550253133,0.00362063241762801,0.96043,0.96392,0.000423867597625706,0.000423867597625705,"ROU_1990",384.84,184.76,200.08,922.77,1679.39,5596,"5_1"
"ROU","1",5,1994,0.96867,"ROU_1994_1_5","ROU_1994_1",882,5,0.00402000000000002,0.00415002013069469,882000,3660.31775527271,3660.31775527271,0.00415002013069469,0.96465,0.96867,0.000453171170203542,0.000453171170203542,"ROU_1994",358.44,161.8,196.64,726.12,1720.44,5427,"5_1"
"ROU","2",5,1961,0.9238,"ROU_1961_2_5","ROU_1961_2",912,5,0.00330999999999992,0.00358302662914042,912000,3267.72028577607,3267.72028577607,0.00358302662914042,0.92049,0.9238,0.000655738148641823,0.000655738148641823,"ROU_1961",350.08,95.28,254.8,501.03,1907.89,1725,"5_2"
"ROU","2",5,1963,0.94095,"ROU_1963_2_5","ROU_1963_2",910,5,0.00290999999999997,0.0030926191614857,910000,2814.28343695199,2814.28343695199,0.0030926191614857,0.93804,0.94095,0.000577227227090156,0.000577227227090156,"ROU_1963",346.84,90.92,255.92,529.11,1946.05,1922,"5_2"
"ROU","2",5,1964,0.94733,"ROU_1964_2_5","ROU_1964_2",898,5,0.00246999999999997,0.00260732796385628,898000,2341.38051154294,2341.38051154294,0.00260732796385628,0.94486,0.94733,0.000556056413497978,0.000556056413497978,"ROU_1964",346.12,93.32,252.8,563.49,1919.39,2098,"5_2"
"ROU","2",5,1965,0.95309,"ROU_1965_2_5","ROU_1965_2",879,5,0.00248999999999999,0.0026125549528376,879000,2296.43580354425,2296.43580354425,0.0026125549528376,0.9506,0.95309,0.000535591567855218,0.000535591567855218,"ROU_1965",347.24,95.08,252.16,571.32,1954.44,2260,"5_2"
"ROU","2",5,1968,0.93887,"ROU_1968_2_5","ROU_1968_2",753,5,0.00280999999999998,0.00299295962167284,753000,2253.69859511965,2253.69859511965,0.00299295962167284,0.93606,0.93887,0.000564265641346648,0.000564265641346648,"ROU_1968",354.12,106.32,247.8,600.3,1938.58,2860,"5_2"
"ROU","2",5,1971,0.95203,"ROU_1971_2_5","ROU_1971_2",674,5,0.00256000000000001,0.00268899089314413,674000,1812.37986197914,1812.37986197914,0.00268899089314413,0.94947,0.95203,0.000476014027976356,0.000476014027976356,"ROU_1971",347.68,115.96,231.72,671.58,1831.74,3462,"5_2"
"ROU","2",5,1990,0.97097,"ROU_1990_2_5","ROU_1990_2",829,5,0.00246999999999997,0.00254384790467262,829000,2108.8499129736,2108.8499129736,0.00254384790467262,0.9685,0.97097,0.000383409814667105,0.000383409814667105,"ROU_1990",384.84,184.76,200.08,922.77,1679.39,5596,"5_2"
"ROU","2",5,1994,0.9747,"ROU_1994_2_5","ROU_1994_2",867,5,0.00263999999999998,0.00270852570021543,867000,2348.29178208677,2348.29178208677,0.00270852570021543,0.97206,0.9747,0.000419216075238739,0.000419216075238739,"ROU_1994",358.44,161.8,196.64,726.12,1720.44,5427,"5_2"
"RUS","1",5,1961,0.95476,"RUS_1961_1_5","RUS_1961_1",6538,5,0.00520000000000009,0.00544639490552609,6538000,35608.5298923296,35608.5298923296,0.00544639490552609,0.94956,0.95476,0.000166308061712641,0.000166308061712641,"RUS_1961",383.6,145.64,237.96,627.21,1956.19,5874,"5_1"
"RUS","1",5,1962,0.95601,"RUS_1962_1_5","RUS_1962_1",6590,5,0.00495000000000001,0.00517777010700726,6590000,34121.5050051778,34121.5050051778,0.00517777010700726,0.95106,0.95601,0.0001681003766592,0.0001681003766592,"RUS_1962",392.28,152.68,239.6,661.23,1982.49,6229,"5_1"
"RUS","1",5,1963,0.9582,"RUS_1963_1_5","RUS_1963_1",6656,5,0.00492000000000004,0.00513462742642458,6656000,34176.080150282,34176.080150282,0.00513462742642458,0.95328,0.9582,0.000170346364157336,0.000170346364157336,"RUS_1963",398.92,160.6,238.28,693.9,1988.18,6405,"5_1"
"RUS","1",5,1964,0.96195,"RUS_1964_1_5","RUS_1964_1",6693,5,0.00447999999999993,0.00465720671552568,6693000,31170.6845470134,31170.6845470134,0.00465720671552568,0.95747,0.96195,0.00016928329691518,0.00016928329691518,"RUS_1964",389.16,149.52,239.68,674.1,1997.74,6754,"5_1"
"RUS","1",5,1965,0.96398,"RUS_1965_1_5","RUS_1965_1",6697,5,0.00427,0.00442955248034191,6697000,29664.7129608498,29664.7129608498,0.00442955248034191,0.95971,0.96398,0.000170619108398455,0.000170619108398455,"RUS_1965",388,152.88,235.12,689.49,1990.51,7068,"5_1"
"RUS","1",5,1966,0.96506,"RUS_1966_1_5","RUS_1966_1",6704,5,0.00451000000000001,0.00467328456261788,6704000,31329.6997077903,31329.6997077903,0.00467328456261788,0.96055,0.96506,0.000172088786546716,0.000172088786546716,"RUS_1966",389.04,158.96,230.08,704.16,1966.8,7517,"5_1"
"RUS","1",5,1967,0.96569,"RUS_1967_1_5","RUS_1967_1",6637,5,0.00420000000000009,0.0043492217999566,6637000,28865.785086312,28865.785086312,0.0043492217999566,0.96149,0.96569,0.00017343979903891,0.00017343979903891,"RUS_1967",396.88,170.2,226.68,727.29,1965.83,7943,"5_1"
"RUS","1",5,1968,0.9653,"RUS_1968_1_5","RUS_1968_1",6488,5,0.00405,0.0041955868641873,6488000,27220.9675748472,27220.9675748472,0.0041955868641873,0.96125,0.9653,0.00017782364951349,0.00017782364951349,"RUS_1968",400.48,175.96,224.48,769.77,1968.75,8391,"5_1"
"RUS","1",5,1969,0.96586,"RUS_1969_1_5","RUS_1969_1",6258,5,0.0041000000000001,0.00424492162425207,6258000,26564.7195245694,26564.7195245694,0.00424492162425207,0.96176,0.96586,0.000177590166700605,0.000177590166700605,"RUS_1969",404.48,180.28,224.2,763.2,1969.32,8563,"5_1"
"RUS","1",5,1970,0.96797,"RUS_1970_1_5","RUS_1970_1",5908,5,0.00419000000000003,0.00432864654896332,5908000,25573.6438112753,25573.6438112753,0.00432864654896332,0.96378,0.96797,0.000167610639224989,0.000167610639224989,"RUS_1970",409.96,185.24,224.68,776.61,1993.43,9234,"5_1"
"RUS","1",5,1971,0.97083,"RUS_1971_1_5","RUS_1971_1",5538,5,0.00407999999999997,0.00420258953678808,5538000,23273.9408547324,23273.9408547324,0.00420258953678808,0.96675,0.97083,0.000156377478792623,0.000156377478792623,"RUS_1971",408.76,186.76,221.96,772.11,1983.13,9567,"5_1"
"RUS","1",5,1972,0.97033,"RUS_1972_1_5","RUS_1972_1",5225,5,0.00413000000000008,0.00425628394463747,5225000,22239.0836107308,22239.0836107308,0.00425628394463747,0.9662,0.97033,0.000154937412017399,0.000154937412017399,"RUS_1972",408.96,191.2,217.76,776.16,1936.88,9785,"5_1"
"RUS","1",5,1973,0.97013,"RUS_1973_1_5","RUS_1973_1",4962,5,0.00383,0.00394792450496325,4962000,19589.6013936277,19589.6013936277,0.00394792450496325,0.9663,0.97013,0.000154724684323859,0.000154724684323859,"RUS_1973",409.52,190.76,218.8,802.26,1946.22,10492,"5_1"
"RUS","1",5,1974,0.96899,"RUS_1974_1_5","RUS_1974_1",4782,5,0.004,0.00412800957698222,4782000,19740.141797129,19740.141797129,0.00412800957698222,0.96499,0.96899,0.000156937957992911,0.000156937957992911,"RUS_1974",420.72,203.8,216.92,824.4,1946.88,10801,"5_1"
"RUS","1",5,1975,0.96804,"RUS_1975_1_5","RUS_1975_1",4704,5,0.00384000000000007,0.00396677823230452,4704000,18659.7248047605,18659.7248047605,0.00396677823230452,0.9642,0.96804,0.00015783685122045,0.00015783685122045,"RUS_1975",424.64,210.64,214,806.13,1946.23,11164,"5_1"
"RUS","1",5,1976,0.96649,"RUS_1976_1_5","RUS_1976_1",4702,5,0.00398999999999994,0.00412834069674796,4702000,19411.4579561089,19411.4579561089,0.00412834069674796,0.9625,0.96649,0.000161595027803625,0.000161595027803625,"RUS_1976",418.92,203.68,215.24,849.69,1955.39,11426,"5_1"
